itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,repeat_task.thisRepN,repeat_task.thisTrialN,repeat_task.thisN,repeat_task.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,feedback_text.started,feedback_text.stopped,feedback_cont.keys,feedback_cont.rt,feedback_cont.started,feedback_cont.stopped,cue_resp.rt,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.9977178336121,None,4,48.02716269297525,198.9977178336121,None,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
1,bagoly,kirakó,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,251.07987208943814,None,252.07809219835326,None,252.07809219835326,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.05213714390993,None,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
5,karton,hentes,,,,,,,,,0,0,0,0,0,1,1,4,,,,,,,,,,,,,258.0539839011617,None,259.0600640797056,None,259.0600640797056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
3,fogó,limonádé,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,265.0508433566429,None,266.0549893854186,None,266.0549893854186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
7,csavarhúzó,hering,,,,,,,,,0,0,0,0,0,3,3,6,,,,,,,,,,,,,272.05840548174456,None,273.07146931346506,None,273.07146931346506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
8,szalvéta,puska,,,,,,,,,0,0,0,0,0,4,4,7,,,,,,,,,,,,,279.05737138492987,None,280.0591114666313,None,280.0591114666313,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
6,menta,triatlon,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,286.05699040181935,None,287.06319342786446,None,287.06319342786446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
4,mocsár,ananász,,,,,,,,,0,0,0,0,0,6,6,3,,,,,,,,,,,,,293.0533715290949,None,294.06291476637125,None,294.06291476637125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
10,málna,dominó,,,,,,,,,0,0,0,0,0,7,7,9,,,,,,,,,,,,,300.05636279052123,None,301.0662767472677,None,301.0662767472677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
9,szilva,kecske,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,307.0543169891462,None,308.06644842308015,None,308.06644842308015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
2,kötény,tisztás,,,,,,,,,0,0,0,0,0,9,9,1,,,,,,,,,,,,,314.0555134313181,None,315.07560756709427,None,315.07560756709427,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
7,csavarhúzó,hering,,,,,,,,,0,0,0,0,,,,,0,0,0,6,,,,,,,,,343.74955914821476,None,,,,,,,,,,,csavarhúzó,344.7438941630535,None,4,344.7438941630535,None,344.7438941630535,None,344.7438941630535,None,hering,356.1449956241995,None,356.1449956241995,None,down,3.8727640956640244,356.1449956241995,None,360.05574513133615,None,4,1.2067571780644357,360.05574513133615,None,11.364563163369894,,,,,,,339.72547355433926,None,321.05602690344676,None,u,6.961825496517122,321.05602690344676,None,328.06918621389195,None,4,11.619709855876863,328.06918621389195,None,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
8,szalvéta,puska,,,,,,,,,0,0,0,0,,,,,0,1,1,7,,,,,,,,,361.2866566358134,None,,,,,,,,,,,szalvéta,362.30590141238645,None,4,362.30590141238645,None,362.30590141238645,None,362.30590141238645,None,puska,365.28411197988316,None,365.28411197988316,None,down,3.533191244583577,365.28411197988316,None,368.85694941086695,None,4,2.916202385444194,368.85694941086695,None,2.943462423980236,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
4,mocsár,ananász,,,,,,,,,0,0,0,0,,,,,0,2,2,3,,,,,,,,,371.79182712035254,None,,,,,,,,,,,mocsár,372.7973310034722,None,4,372.7973310034722,None,372.7973310034722,None,372.7973310034722,None, ananász,380.00697618862614,None,380.00697618862614,None,down,2.4902060916647315,380.00697618862614,None,382.52560081798583,None,4,1.070569571107626,382.52560081798583,None,7.178901250939816,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
10,málna,dominó,,,,,,,,,0,0,0,0,,,,,0,3,3,9,,,,,,,,,383.6285054329783,None,,,,,,,,,,,málna,384.6518408791162,None,4,384.6518408791162,None,384.6518408791162,None,384.6518408791162,None, dominó,394.89524209685624,None,394.89524209685624,None,down,2.89801192143932,394.89524209685624,None,397.8153743618168,None,4,1.9336327500641346,397.8153743618168,None,10.211277658585459,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
9,szilva,kecske,,,,,,,,,0,0,0,0,,,,,0,4,4,8,,,,,,,,,399.77887089690194,None,,,,,,,,,,,szilva,400.7887344704941,None,4,400.7887344704941,None,400.7887344704941,None,400.7887344704941,None,kecske,407.18699333118275,None,407.18699333118275,None,down,2.7657759645953774,407.18699333118275,None,409.97771824430674,None,4,5.216375678312033,409.97771824430674,None,6.3683583764359355,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
2,kötény,tisztás,,,,,,,,,0,0,0,0,,,,,0,5,5,1,,,,,,,,,415.2233089483343,None,,,,,,,,,,,tisztás,416.2393152131699,None,4,416.2393152131699,None,416.2393152131699,None,416.2393152131699,None, kötény,420.600406921003,None,420.600406921003,None,down,2.7766969609074295,420.600406921003,None,423.4107585265301,None,4,1.092958312947303,423.4107585265301,None,4.323754745069891,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
5,karton,hentes,,,,,,,,,0,0,0,0,,,,,0,6,6,4,,,,,,,,,424.5339603642933,None,,,,,,,,,,,hentes,425.5514529296197,None,4,425.5514529296197,None,425.5514529296197,None,425.5514529296197,None,karton,428.3754288004711,None,428.3754288004711,None,down,2.6652611242607236,428.3754288004711,None,431.07798396842554,None,4,1.191863694228232,431.07798396842554,None,2.783474105410278,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
6,menta,triatlon,,,,,,,,,0,0,0,0,,,,,0,7,7,5,,,,,,,,,432.29451048513874,None,,,,,,,,,,,menta,433.3025210816413,None,4,433.3025210816413,None,433.3025210816413,None,433.3025210816413,None,triatlon,436.1088109407574,None,436.1088109407574,None,down,2.995727391447872,436.1088109407574,None,439.1462514689192,None,4,1.1093160156160593,439.1462514689192,None,2.771059966646135,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
1,bagoly,kirakó,,,,,,,,,0,0,0,0,,,,,0,8,8,0,,,,,,,,,440.29280523583293,None,,,,,,,,,,,kirakó,441.30236713355407,None,4,441.30236713355407,None,441.30236713355407,None,441.30236713355407,None,beton,447.0560178840533,None,447.0560178840533,None,down,2.7208059672266245,447.0560178840533,None,449.81555412337184,None,4,5.989775036461651,449.81555412337184,None,5.726177983917296,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
3,fogó,limonádé,,,,,,,,,0,0,0,0,,,,,0,9,9,2,,,,,,,,,455.84843280678615,None,,,,,,,,,,,fogó,456.8540492746979,None,4,456.8540492746979,None,456.8540492746979,None,456.8540492746979,None,limonádé,466.00478421431035,None,466.00478421431035,None,down,4.619424663018435,466.00478421431035,None,470.65996654797345,None,4,1.2792366403155029,470.65996654797345,None,9.119185187853873,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15.824136039242148,471.98908460186794,None,471.98908460186794,None,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
3,fogó,limonádé,,,,,,,,,1,0,1,0,0,0,0,2,,,,,,,,,,,,,491.86621958436444,None,492.85928973555565,None,492.85928973555565,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.8438846464269,None,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
4,mocsár,ananász,,,,,,,,,1,0,1,0,0,1,1,3,,,,,,,,,,,,,498.8512303107418,None,499.85916128987446,None,499.85916128987446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
1,bagoly,kirakó,,,,,,,,,1,0,1,0,0,2,2,0,,,,,,,,,,,,,505.8513301438652,None,506.867876005359,None,506.867876005359,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
7,csavarhúzó,hering,,,,,,,,,1,0,1,0,0,3,3,6,,,,,,,,,,,,,512.8516461267136,None,513.8451544861309,None,513.8451544861309,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
10,málna,dominó,,,,,,,,,1,0,1,0,0,4,4,9,,,,,,,,,,,,,519.8510353099555,None,520.859919834882,None,520.859919834882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
6,menta,triatlon,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,526.8370058028959,None,527.846872175578,None,527.846872175578,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
8,szalvéta,puska,,,,,,,,,1,0,1,0,0,6,6,7,,,,,,,,,,,,,533.8428082526661,None,534.8566881655715,None,534.8566881655715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
5,karton,hentes,,,,,,,,,1,0,1,0,0,7,7,4,,,,,,,,,,,,,540.8513363641687,None,541.85832188325,None,541.85832188325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
9,szilva,kecske,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,547.8364195553586,None,548.8485127352178,None,548.8485127352178,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
2,kötény,tisztás,,,,,,,,,1,0,1,0,0,9,9,1,,,,,,,,,,,,,554.8365346277133,None,555.8533342704177,None,555.8533342704177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
2,kötény,tisztás,,,,,,,,,1,0,1,0,,,,,0,0,0,1,,,,,,,,,575.4729290539399,None,,,,,,,,,,,tisztás,576.4684017309919,None,4,576.4684017309919,None,576.4684017309919,None,576.4684017309919,None,kötény,578.2247762773186,None,578.2247762773186,None,down,2.27017639670521,578.2247762773186,None,580.5258179008961,None,4,1.5221253195777535,580.5258179008961,None,1.7255556602030993,,,,,,,571.4622391355224,None,561.8352965107188,None,u,4.355785002466291,561.8352965107188,None,566.2271184679121,None,4,5.208889438770711,566.2271184679121,None,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
5,karton,hentes,,,,,,,,,1,0,1,0,,,,,0,1,1,4,,,,,,,,,582.0761580485851,None,,,,,,,,,,,hentes,583.0833814875223,None,4,583.0833814875223,None,583.0833814875223,None,583.0833814875223,None,karton,584.4144467534497,None,584.4144467534497,None,down,3.1364096654579043,584.4144467534497,None,587.5936030298471,None,4,1.1321432772092521,587.5936030298471,None,1.2923514773137867,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
9,szilva,kecske,,,,,,,,,1,0,1,0,,,,,0,2,2,8,,,,,,,,,588.7506395848468,None,,,,,,,,,,,szilva,589.7545787943527,None,4,589.7545787943527,None,589.7545787943527,None,589.7545787943527,None,kecske,591.8525950079784,None,591.8525950079784,None,down,1.8103354331105947,591.8525950079784,None,593.698222224135,None,4,1.0697830356657505,593.698222224135,None,2.0580829679965973,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
7,csavarhúzó,hering,,,,,,,,,1,0,1,0,,,,,0,3,3,6,,,,,,,,,594.792652531527,None,,,,,,,,,,,csavarhúzó,595.8027027095668,None,4,595.8027027095668,None,595.8027027095668,None,595.8027027095668,None, hering,598.867028823588,None,598.867028823588,None,down,2.7476921756751835,598.867028823588,None,601.6457295995206,None,4,1.4389217281714082,601.6457295995206,None,3.031031615100801,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
6,menta,triatlon,,,,,,,,,1,0,1,0,,,,,0,4,4,5,,,,,,,,,603.1126643125899,None,,,,,,,,,,,menta,604.1313763349317,None,4,604.1313763349317,None,604.1313763349317,None,604.1313763349317,None,triatlon,605.9012168445624,None,605.9012168445624,None,down,2.3852839772589505,605.9012168445624,None,608.3253722903319,None,4,1.058473903220147,608.3253722903319,None,1.7383025758899748,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
1,bagoly,kirakó,,,,,,,,,1,0,1,0,,,,,0,5,5,0,,,,,,,,,609.4106300808489,None,,,,,,,,,,,kirakó,610.419537931215,None,4,610.419537931215,None,610.419537931215,None,610.419537931215,None,bagoly,611.3357552452944,None,611.3357552452944,None,down,1.9587875842116773,611.3357552452944,None,613.3302124859765,None,4,1.1646188953891397,613.3302124859765,None,0.8813376142643392,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
8,szalvéta,puska,,,,,,,,,1,0,1,0,,,,,0,6,6,7,,,,,,,,,614.527893869672,None,,,,,,,,,,,szalvéta,615.5401266915724,None,4,615.5401266915724,None,615.5401266915724,None,615.5401266915724,None,puska,617.9550328017212,None,617.9550328017212,None,down,6.571393427439034,617.9550328017212,None,624.5586281623691,None,4,2.5218024947680533,624.5586281623691,None,2.391346739139408,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
4,mocsár,ananász,,,,,,,,,1,0,1,0,,,,,0,7,7,3,,,,,,,,,627.10784277739,None,,,,,,,,,,,mocsár,628.1360171749257,None,4,628.1360171749257,None,628.1360171749257,None,628.1360171749257,None,ananász,632.8427513386123,None,632.8427513386123,None,down,2.499956148210913,632.8427513386123,None,635.3804266760126,None,4,1.1748525677248836,635.3804266760126,None,4.683306036982685,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
10,málna,dominó,,,,,,,,,1,0,1,0,,,,,0,8,8,9,,,,,,,,,636.5953288055025,None,,,,,,,,,,,málna,637.6146572427824,None,4,637.6146572427824,None,637.6146572427824,None,637.6146572427824,None, dominó,639.9904776006006,None,639.9904776006006,None,down,2.4876673449762166,639.9904776006006,None,642.5006842142902,None,4,1.0284953564405441,642.5006842142902,None,2.344624219927937,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
3,fogó,limonádé,,,,,,,,,1,0,1,0,,,,,0,9,9,2,,,,,,,,,643.553788588848,None,,,,,,,,,,,fogó,644.5636795312166,None,4,644.5636795312166,None,644.5636795312166,None,644.5636795312166,None, limonádé,650.7817707220092,None,650.7817707220092,None,down,5.200209867209196,650.7817707220092,None,656.0192976477556,None,4,1.173047796357423,656.0192976477556,None,6.181735143065453,,,,,,,,,,,,,,,,,,,,,,,,,,,421568,2022_Jun_18_1226,palt,2021.1.2,51.02216790967118,
