itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,repeat_task.thisRepN,repeat_task.thisTrialN,repeat_task.thisN,repeat_task.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.rt,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,feedback_text.started,feedback_text.stopped,feedback_cont.keys,feedback_cont.rt,feedback_cont.started,feedback_cont.stopped,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,end_text.started,end_text.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
9,szilva,kecske,,,,,,,,,0,0,0,0,0,0,0,8,,,,,,,,,,,,,343.6582087390125,None,344.6347681726329,None,344.6347681726329,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.6142728389241,None,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
1,bagoly,kirakó,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,350.6226295856759,None,351.6256233351305,None,351.6256233351305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
6,menta,triatlon,,,,,,,,,0,0,0,0,0,2,2,5,,,,,,,,,,,,,357.6179517353885,None,358.63643299089745,None,358.63643299089745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
7,csavarhúzó,hering,,,,,,,,,0,0,0,0,0,3,3,6,,,,,,,,,,,,,364.6197449997999,None,365.63866353034973,None,365.63866353034973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
2,kötény,tisztás,,,,,,,,,0,0,0,0,0,4,4,1,,,,,,,,,,,,,371.62130718585104,None,372.6346176452935,None,372.6346176452935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
4,mocsár,ananász,,,,,,,,,0,0,0,0,0,5,5,3,,,,,,,,,,,,,378.6156226070598,None,379.6254777838476,None,379.6254777838476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
3,fogó,limonádé,,,,,,,,,0,0,0,0,0,6,6,2,,,,,,,,,,,,,385.6175468051806,None,386.62974572740495,None,386.62974572740495,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
10,málna,dominó,,,,,,,,,0,0,0,0,0,7,7,9,,,,,,,,,,,,,392.6192831546068,None,393.62858847202733,None,393.62858847202733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
8,szalvéta,puska,,,,,,,,,0,0,0,0,0,8,8,7,,,,,,,,,,,,,399.6213578796014,None,400.64181558182463,None,400.64181558182463,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
5,karton,hentes,,,,,,,,,0,0,0,0,0,9,9,4,,,,,,,,,,,,,406.62112680170685,None,407.63280292227864,None,407.63280292227864,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
1,bagoly,kirakó,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,439.342000879813,None,,,,,,,,,,,bagoly,440.330375764519,None,None,,440.330375764519,None,440.330375764519,None,440.330375764519,None,,455.33985369000584,None,455.33985369000584,None,down,2.4684359417296946,455.33985369000584,None,457.8489907528274,None,4,2.608298401813954,457.8489907528274,None,,,,,,,435.3247953732498,None,413.6202354570851,None,u,12.844435438979417,413.6202354570851,None,426.52412384795025,None,4,8.76956962281838,426.52412384795025,None,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
2,kötény,tisztás,,,,,,,,,0,0,0,0,,,,,0,1,1,1,,,,,,,,,460.48833227716386,None,,,,,,,,,,,tisztás,461.5107698473148,None,None,,461.5107698473148,None,461.5107698473148,None,461.5107698473148,None, ,476.51564207626507,None,476.51564207626507,None,down,1.2605510535649955,476.51564207626507,None,477.8044396811165,None,4,1.1076089004054666,477.8044396811165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
10,málna,dominó,,,,,,,,,0,0,0,0,,,,,0,2,2,9,,,,,,,,,478.93813799135387,None,,,,,,,,,,,dominó,479.96778500499204,None,None,,479.96778500499204,None,479.96778500499204,None,479.96778500499204,None, ,494.9534569317475,None,494.9534569317475,None,down,1.2863785959780216,494.9534569317475,None,496.2832576446235,None,4,0.9815147016197443,496.2832576446235,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
4,mocsár,ananász,,,,,,,,,0,0,0,0,,,,,0,3,3,3,,,,,,,,,497.288206692785,None,,,,,,,,,,,mocsár,498.31958570191637,None,4,3.797171146143228,498.31958570191637,None,498.31958570191637,None,498.31958570191637,None,ananász,502.1415275898762,None,502.1415275898762,None,down,2.2266049957834184,502.1415275898762,None,504.39770402526483,None,4,4.317974998615682,504.39770402526483,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
8,szalvéta,puska,,,,,,,,,0,0,0,0,,,,,0,4,4,7,,,,,,,,,508.741957525257,None,,,,,,,,,,,puska,509.7576947696507,None,None,,509.7576947696507,None,509.7576947696507,None,509.7576947696507,None, ,524.7679175557569,None,524.7679175557569,None,down,1.39170999545604,524.7679175557569,None,526.1970528396778,None,4,0.9563962547108531,526.1970528396778,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
9,szilva,kecske,,,,,,,,,0,0,0,0,,,,,0,5,5,8,,,,,,,,,527.1940939226188,None,,,,,,,,,,,szilva,528.2173354448751,None,None,,528.2173354448751,None,528.2173354448751,None,528.2173354448751,None, ,543.2146691856906,None,543.2146691856906,None,down,1.2807363141328096,543.2146691856906,None,544.5249610776082,None,4,1.7342545138671994,544.5249610776082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
6,menta,triatlon,,,,,,,,,0,0,0,0,,,,,0,6,6,5,,,,,,,,,546.3014260274358,None,,,,,,,,,,,menta,547.3200606089085,None,4,4.741229458712041,547.3200606089085,None,547.3200606089085,None,547.3200606089085,None, tisztás,552.0961336907931,None,552.0961336907931,None,down,2.607007724698633,552.0961336907931,None,554.7311357399449,None,4,7.478977198712528,554.7311357399449,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
7,csavarhúzó,hering,,,,,,,,,0,0,0,0,,,,,0,7,7,6,,,,,,,,,562.2402451229282,None,,,,,,,,,,,hering,563.2567356252111,None,4,7.993285367731005,563.2567356252111,None,563.2567356252111,None,563.2567356252111,None,csavarhúzó,571.2801401149482,None,571.2801401149482,None,down,3.311260366346687,571.2801401149482,None,574.6391039155424,None,4,5.010055465158075,574.6391039155424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
3,fogó,limonádé,,,,,,,,,0,0,0,0,,,,,0,8,8,2,,,,,,,,,579.6694845939055,None,,,,,,,,,,,fogó,580.6876361821778,None,None,,580.6876361821778,None,580.6876361821778,None,580.6876361821778,None, ,595.6853154511191,None,595.6853154511191,None,down,1.0338676841929555,595.6853154511191,None,596.7653567278758,None,4,1.7374037667177618,596.7653567278758,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
5,karton,hentes,,,,,,,,,0,0,0,0,,,,,0,9,9,4,,,,,,,,,598.537160621956,None,,,,,,,,,,,hentes,599.552534299437,None,4,5.842096358537674,599.552534299437,None,599.552534299437,None,599.552534299437,None,karton,605.4311810848303,None,605.4311810848303,None,down,3.3034248664043844,605.4311810848303,None,608.777511798311,None,4,2.276111646555364,608.777511798311,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,32.38039650861174,611.131043868605,None,611.131043868605,None,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
10,málna,dominó,,,,,,,,,1,0,1,0,0,0,0,9,,,,,,,,,,,,,647.5707860318944,None,648.5630596955307,None,648.5630596955307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.5452452381141,None,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
2,kötény,tisztás,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,654.5501383049414,None,655.5557407774031,None,655.5557407774031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
7,csavarhúzó,hering,,,,,,,,,1,0,1,0,0,2,2,6,,,,,,,,,,,,,661.5495999525301,None,662.5603215931915,None,662.5603215931915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
3,fogó,limonádé,,,,,,,,,1,0,1,0,0,3,3,2,,,,,,,,,,,,,668.5491461935453,None,669.5555743887089,None,669.5555743887089,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
5,karton,hentes,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,675.5518479077145,None,676.5700784921646,None,676.5700784921646,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
8,szalvéta,puska,,,,,,,,,1,0,1,0,0,5,5,7,,,,,,,,,,,,,682.5506981164217,None,683.5684646787122,None,683.5684646787122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
4,mocsár,ananász,,,,,,,,,1,0,1,0,0,6,6,3,,,,,,,,,,,,,689.5502816787921,None,690.5562222157605,None,690.5562222157605,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
9,szilva,kecske,,,,,,,,,1,0,1,0,0,7,7,8,,,,,,,,,,,,,696.548726645764,None,697.5658879890107,None,697.5658879890107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
1,bagoly,kirakó,,,,,,,,,1,0,1,0,0,8,8,0,,,,,,,,,,,,,703.5484346104786,None,704.5678006797098,None,704.5678006797098,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
6,menta,triatlon,,,,,,,,,1,0,1,0,0,9,9,5,,,,,,,,,,,,,710.5488382973708,None,711.5664008390158,None,711.5664008390158,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
7,csavarhúzó,hering,,,,,,,,,1,0,1,0,,,,,0,0,0,6,,,,,,,,,727.8862437433563,None,,,,,,,,,,,hering,728.8883330854587,None,4,13.530645655933768,728.8883330854587,None,728.8883330854587,None,728.8883330854587,None,csavarhúzó,742.4499229639769,None,742.4499229639769,None,down,10.170975870452821,742.4499229639769,None,752.6601099222898,None,4,2.533731463365257,752.6601099222898,None,,,,,,,723.8575048688799,None,717.5502717266791,None,u,2.4471164401620626,717.5502717266791,None,720.0203308113851,None,4,3.805046766065061,720.0203308113851,None,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
2,kötény,tisztás,,,,,,,,,1,0,1,0,,,,,0,1,1,1,,,,,,,,,755.2368501750752,None,,,,,,,,,,,tisztás,756.262265633326,None,None,,756.262265633326,None,756.262265633326,None,756.262265633326,None,kötény,771.2653467757627,None,771.2653467757627,None,down,4.4435000559315085,771.2653467757627,None,775.7309435382485,None,4,1.9930091938003898,775.7309435382485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
4,mocsár,ananász,,,,,,,,,1,0,1,0,,,,,0,2,2,3,,,,,,,,,777.7516534668393,None,,,,,,,,,,,mocsár,778.7669381960295,None,4,2.177718493156135,778.7669381960295,None,778.7669381960295,None,778.7669381960295,None, ananász,780.9733915207908,None,780.9733915207908,None,down,1.983196625020355,780.9733915207908,None,782.9848256777041,None,4,1.4540668153204024,782.9848256777041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
1,bagoly,kirakó,,,,,,,,,1,0,1,0,,,,,0,3,3,0,,,,,,,,,784.4678630675189,None,,,,,,,,,,,bagoly,785.4836040437222,None,4,8.569883179850876,785.4836040437222,None,785.4836040437222,None,785.4836040437222,None,kirakó,794.1000722781755,None,794.1000722781755,None,down,2.184827792458236,794.1000722781755,None,796.3227414856665,None,4,3.149751225952059,796.3227414856665,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
10,málna,dominó,,,,,,,,,1,0,1,0,,,,,0,4,4,9,,,,,,,,,799.5010437383316,None,,,,,,,,,,,dominó,800.5180312287994,None,4,9.160167458467185,800.5180312287994,None,800.5180312287994,None,800.5180312287994,None,mocsár,809.721082452219,None,809.721082452219,None,down,2.851199832279235,809.721082452219,None,812.6053382414393,None,4,3.1408912702463567,812.6053382414393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
3,fogó,limonádé,,,,,,,,,1,0,1,0,,,,,0,5,5,2,,,,,,,,,815.7722607627511,None,,,,,,,,,,,fogó,816.7841502334923,None,None,,816.7841502334923,None,816.7841502334923,None,816.7841502334923,None, ,831.7806837544776,None,831.7806837544776,None,down,1.1432757577858865,831.7806837544776,None,832.9608116154559,None,4,1.5332207903265953,832.9608116154559,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
8,szalvéta,puska,,,,,,,,,1,0,1,0,,,,,0,6,6,7,,,,,,,,,834.5403213817626,None,,,,,,,,,,,puska,835.5639628586359,None,4,4.098011859226972,835.5639628586359,None,835.5639628586359,None,835.5639628586359,None,szalvéta,839.7047692239285,None,839.7047692239285,None,down,2.6110800448805094,839.7047692239285,None,842.3638680637814,None,4,1.627314588520676,842.3638680637814,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
9,szilva,kecske,,,,,,,,,1,0,1,0,,,,,0,7,7,8,,,,,,,,,844.018673457671,None,,,,,,,,,,,szilva,845.0404470283538,None,None,,845.0404470283538,None,845.0404470283538,None,845.0404470283538,None, ,860.0476287924685,None,860.0476287924685,None,down,1.5481292023323476,860.0476287924685,None,861.6350894425996,None,4,1.366599012631923,861.6350894425996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
6,menta,triatlon,,,,,,,,,1,0,1,0,,,,,0,8,8,5,,,,,,,,,863.0463368711062,None,,,,,,,,,,,menta,864.0633616829291,None,4,4.355278994888067,864.0633616829291,None,864.0633616829291,None,864.0633616829291,None,triatlon,868.4656334612519,None,868.4656334612519,None,down,2.6180988415144384,868.4656334612519,None,871.1249105078168,None,4,2.934741177596152,871.1249105078168,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
5,karton,hentes,,,,,,,,,1,0,1,0,,,,,0,9,9,4,,,,,,,,,874.0881582377478,None,,,,,,,,,,,hentes,875.1105382717215,None,4,1.7700159172527492,875.1105382717215,None,875.1105382717215,None,875.1105382717215,None,karton,876.9044995191507,None,876.9044995191507,None,down,1.9870506185106933,876.9044995191507,None,878.9183707237244,None,4,1.5634696017950773,878.9183707237244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,23.273380075581372,880.5398887717165,None,880.5398887717165,None,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
7,csavarhúzó,hering,,,,,,,,,2,0,2,0,0,0,0,6,,,,,,,,,,,,,907.8694506320171,None,908.8671283456497,None,908.8671283456497,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.8433892130852,None,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
10,málna,dominó,,,,,,,,,2,0,2,0,0,1,1,9,,,,,,,,,,,,,914.8483712277375,None,915.8550818166696,None,915.8550818166696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
5,karton,hentes,,,,,,,,,2,0,2,0,0,2,2,4,,,,,,,,,,,,,921.8464097091928,None,922.8529657279141,None,922.8529657279141,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
9,szilva,kecske,,,,,,,,,2,0,2,0,0,3,3,8,,,,,,,,,,,,,928.8470174157992,None,929.8617345583625,None,929.8617345583625,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
3,fogó,limonádé,,,,,,,,,2,0,2,0,0,4,4,2,,,,,,,,,,,,,935.8471455504186,None,936.8614111114293,None,936.8614111114293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
4,mocsár,ananász,,,,,,,,,2,0,2,0,0,5,5,3,,,,,,,,,,,,,942.8491795337759,None,943.8614481212571,None,943.8614481212571,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954830,2022_Jun_15_1008,palt,2021.1.2,59.82655060240474,
