itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,repeat_task.thisRepN,repeat_task.thisTrialN,repeat_task.thisN,repeat_task.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.rt,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,feedback_text.started,feedback_text.stopped,feedback_cont.keys,feedback_cont.rt,feedback_cont.started,feedback_cont.stopped,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,end_text.started,end_text.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.08631460001925,None,4,48.54624639998656,173.08631460001925,None,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
4,mocsár,ananász,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,225.6533471000148,None,226.6502376999997,None,226.6502376999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.64956850002636,None,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
6,menta,triatlon,,,,,,,,,0,0,0,0,0,1,1,5,,,,,,,,,,,,,232.65757720000693,None,233.6496450000268,None,233.6496450000268,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
3,fogó,limonádé,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,239.6571760000079,None,240.6505474000005,None,240.6505474000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
8,szalvéta,puska,,,,,,,,,0,0,0,0,0,3,3,7,,,,,,,,,,,,,246.65628410002682,None,247.65747750000446,None,247.65747750000446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
10,málna,dominó,,,,,,,,,0,0,0,0,0,4,4,9,,,,,,,,,,,,,253.64747020002687,None,254.64883530000225,None,254.64883530000225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
2,kötény,tisztás,,,,,,,,,0,0,0,0,0,5,5,1,,,,,,,,,,,,,260.64757220001775,None,261.6500339000195,None,261.6500339000195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
7,csavarhúzó,hering,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,267.64717790001305,None,268.65196920000017,None,268.65196920000017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
9,szilva,kecske,,,,,,,,,0,0,0,0,0,7,7,8,,,,,,,,,,,,,274.6566668000014,None,275.6491368999996,None,275.6491368999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
1,bagoly,kirakó,,,,,,,,,0,0,0,0,0,8,8,0,,,,,,,,,,,,,281.6565788000007,None,282.6588804000057,None,282.6588804000057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
5,karton,hentes,,,,,,,,,0,0,0,0,0,9,9,4,,,,,,,,,,,,,288.6559344000125,None,289.64936780001153,None,289.64936780001153,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
4,mocsár,ananász,,,,,,,,,0,0,0,0,,,,,0,0,0,3,,,,,,,,,314.02679230002104,None,,,,,,,,,,,mocsár,315.0145761000167,None,4,9.409925400017528,315.0145761000167,None,315.0145761000167,None,315.0145761000167,None, ,324.4453464000253,None,324.4453464000253,None,down,1.5788848999945913,324.4453464000253,None,326.0472929000098,None,4,0.9139060000015888,326.0472929000098,None,,,,,,,310.01430410001194,None,295.6562599000172,None,u,5.5686513999826275,295.6562599000172,None,301.24700690002646,None,4,8.753142499976093,301.24700690002646,None,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
10,málna,dominó,,,,,,,,,0,0,0,0,,,,,0,1,1,9,,,,,,,,,326.9764570000116,None,,,,,,,,,,,dominó,327.9818596000259,None,4,8.554610299994238,327.9818596000259,None,327.9818596000259,None,327.9818596000259,None,,336.5592010000255,None,336.5592010000255,None,down,1.0573410999786574,336.5592010000255,None,337.6413745000027,None,4,2.9111718000203837,337.6413745000027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
8,szalvéta,puska,,,,,,,,,0,0,0,0,,,,,0,2,2,7,,,,,,,,,340.572410200024,None,,,,,,,,,,,szalvéta,341.58295120002003,None,4,9.953516700014006,341.58295120002003,None,341.58295120002003,None,341.58295120002003,None,puska ,351.5594245000102,None,351.5594245000102,None,down,3.3687181000132114,351.5594245000102,None,354.95448470002157,None,4,12.733659999998054,354.95448470002157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
1,bagoly,kirakó,,,,,,,,,0,0,0,0,,,,,0,3,3,0,,,,,,,,,367.6989636000071,None,,,,,,,,,,,bagoly,368.71579110002494,None,4,8.97248519997811,368.71579110002494,None,368.71579110002494,None,368.71579110002494,None, ,377.71021220000694,None,377.71021220000694,None,down,2.8580823999946006,377.71021220000694,None,380.59499300000607,None,4,0.8291713000216987,380.59499300000607,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
9,szilva,kecske,,,,,,,,,0,0,0,0,,,,,0,4,4,8,,,,,,,,,381.4395797000034,None,,,,,,,,,,,szilva,382.444721900014,None,4,6.739896800019778,382.444721900014,None,382.444721900014,None,382.444721900014,None, ,389.2005121000111,None,389.2005121000111,None,down,4.64806479998515,389.2005121000111,None,393.87169960001484,None,4,0.7923656000057235,393.87169960001484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
5,karton,hentes,,,,,,,,,0,0,0,0,,,,,0,5,5,4,,,,,,,,,394.67484430002514,None,,,,,,,,,,,hentes,395.6787706000032,None,4,7.073394499981077,395.6787706000032,None,395.6787706000032,None,395.6787706000032,None, ,402.77452610002365,None,402.77452610002365,None,down,0.8496400000003632,402.77452610002365,None,403.6459470000118,None,4,0.4345000000030268,403.6459470000118,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
3,fogó,limonádé,,,,,,,,,0,0,0,0,,,,,0,6,6,2,,,,,,,,,404.0990120000206,None,,,,,,,,,,,fogó,405.10394390000147,None,4,4.768606700003147,405.10394390000147,None,405.10394390000147,None,405.10394390000147,None, ,409.8943351000198,None,409.8943351000198,None,down,0.817892999999458,409.8943351000198,None,410.73707650002325,None,4,0.3190961999935098,410.73707650002325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
2,kötény,tisztás,,,,,,,,,0,0,0,0,,,,,0,7,7,1,,,,,,,,,411.0784031000221,None,,,,,,,,,,,tisztás,412.0790890000062,None,4,5.825173999997787,412.0790890000062,None,412.0790890000062,None,412.0790890000062,None, kecske,417.92509500001324,None,417.92509500001324,None,down,2.2350679999799468,417.92509500001324,None,420.1828391000163,None,4,4.193358599994099,420.1828391000163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
6,menta,triatlon,,,,,,,,,0,0,0,0,,,,,0,8,8,5,,,,,,,,,424.3976024000149,None,,,,,,,,,,,triatlon,425.4063009000092,None,4,5.52183270000387,425.4063009000092,None,425.4063009000092,None,425.4063009000092,None, ,430.94470200000796,None,430.94470200000796,None,down,0.7915926999994554,430.94470200000796,None,431.75373980001314,None,4,0.4946963000111282,431.75373980001314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
7,csavarhúzó,hering,,,,,,,,,0,0,0,0,,,,,0,9,9,6,,,,,,,,,432.2701783000084,None,,,,,,,,,,,hering,433.27336260001175,None,4,6.798658699990483,433.27336260001175,None,433.27336260001175,None,433.27336260001175,None, ,440.08971690002363,None,440.08971690002363,None,down,1.1986873999994714,440.08971690002363,None,441.3140389000182,None,4,0.494546400004765,441.3140389000182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,29.322171299980255,441.8459557000024,None,441.8459557000024,None,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
10,málna,dominó,,,,,,,,,1,0,1,0,0,0,0,9,,,,,,,,,,,,,475.1878857000265,None,476.18806440001936,None,476.18806440001936,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.1861231000221,None,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
1,bagoly,kirakó,,,,,,,,,1,0,1,0,0,1,1,0,,,,,,,,,,,,,482.1929464999994,None,483.19578639999963,None,483.19578639999963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
5,karton,hentes,,,,,,,,,1,0,1,0,0,2,2,4,,,,,,,,,,,,,489.19365760000073,None,490.1858633000229,None,490.1858633000229,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
3,fogó,limonádé,,,,,,,,,1,0,1,0,0,3,3,2,,,,,,,,,,,,,496.18491830001585,None,497.1859890000196,None,497.1859890000196,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
6,menta,triatlon,,,,,,,,,1,0,1,0,0,4,4,5,,,,,,,,,,,,,503.184032500023,None,504.1883266000077,None,504.1883266000077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
8,szalvéta,puska,,,,,,,,,1,0,1,0,0,5,5,7,,,,,,,,,,,,,510.1921532000124,None,511.1857851000095,None,511.1857851000095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
4,mocsár,ananász,,,,,,,,,1,0,1,0,0,6,6,3,,,,,,,,,,,,,517.1921816000249,None,518.1862164000049,None,518.1862164000049,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
7,csavarhúzó,hering,,,,,,,,,1,0,1,0,0,7,7,6,,,,,,,,,,,,,524.1921011000231,None,525.1947760000185,None,525.1947760000185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
2,kötény,tisztás,,,,,,,,,1,0,1,0,0,8,8,1,,,,,,,,,,,,,531.1917691999988,None,532.1919766000065,None,532.1919766000065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
9,szilva,kecske,,,,,,,,,1,0,1,0,0,9,9,8,,,,,,,,,,,,,538.1914742000226,None,539.1859355000197,None,539.1859355000197,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
1,bagoly,kirakó,,,,,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,558.6301399000222,None,,,,,,,,,,,bagoly,559.6271477000264,None,4,10.476629499986302,559.6271477000264,None,559.6271477000264,None,559.6271477000264,None, ,570.1162009000254,None,570.1162009000254,None,down,1.7720740999793634,570.1162009000254,None,571.9112010000099,None,4,0.44885380001505837,571.9112010000099,None,,,,,,,554.6195870000229,None,545.1917423000268,None,u,5.328548899997259,545.1917423000268,None,550.544406800007,None,4,4.055591800017282,550.544406800007,None,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
4,mocsár,ananász,,,,,,,,,1,0,1,0,,,,,0,1,1,3,,,,,,,,,572.379849000019,None,,,,,,,,,,,mocsár,573.3867775000108,None,4,1.7172826000023633,573.3867775000108,None,573.3867775000108,None,573.3867775000108,None, ananász,575.1299804000009,None,575.1299804000009,None,down,3.230096399987815,575.1299804000009,None,578.3830877,None,4,0.8253163000044879,578.3830877,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
9,szilva,kecske,,,,,,,,,1,0,1,0,,,,,0,2,2,8,,,,,,,,,579.2288625000219,None,,,,,,,,,,,szilva,580.2365021000151,None,4,7.9477416000154335,580.2365021000151,None,580.2365021000151,None,580.2365021000151,None, ,588.204727400007,None,588.204727400007,None,down,0.8433402000227943,588.204727400007,None,589.0744286000263,None,4,0.4456365000223741,589.0744286000263,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
3,fogó,limonádé,,,,,,,,,1,0,1,0,,,,,0,3,3,2,,,,,,,,,589.5451680000115,None,,,,,,,,,,,fogó,590.5586195000215,None,None,,590.5586195000215,None,590.5586195000215,None,590.5586195000215,None, ,605.5579606000101,None,605.5579606000101,None,down,2.610098500008462,605.5579606000101,None,608.1832100000174,None,4,1.3845408000051975,608.1832100000174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
8,szalvéta,puska,,,,,,,,,1,0,1,0,,,,,0,4,4,7,,,,,,,,,609.5777655000275,None,,,,,,,,,,,szalvéta,610.5832130000053,None,4,6.776596400013659,610.5832130000053,None,610.5832130000053,None,610.5832130000053,None,puska,617.3733854000166,None,617.3733854000166,None,down,2.4665001000103075,617.3733854000166,None,619.8573182000255,None,4,0.7430632000032347,619.8573182000255,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
7,csavarhúzó,hering,,,,,,,,,1,0,1,0,,,,,0,5,5,6,,,,,,,,,620.6154796000046,None,,,,,,,,,,,hering,621.6251456000027,None,4,10.343251600017538,621.6251456000027,None,621.6251456000027,None,621.6251456000027,None, ,631.9866156000062,None,631.9866156000062,None,down,7.253438700019615,631.9866156000062,None,639.256799499999,None,4,0.6472559999965597,639.256799499999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
5,karton,hentes,,,,,,,,,1,0,1,0,,,,,0,6,6,4,,,,,,,,,639.9241088000126,None,,,,,,,,,,,hentes,640.9251409000135,None,4,8.283061100024497,640.9251409000135,None,640.9251409000135,None,640.9251409000135,None, ,649.2293723000039,None,649.2293723000039,None,down,1.3625913999858312,649.2293723000039,None,650.6064362000034,None,4,0.5455713999981526,650.6064362000034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
2,kötény,tisztás,,,,,,,,,1,0,1,0,,,,,0,7,7,1,,,,,,,,,651.1768777000252,None,,,,,,,,,,,tisztás,652.1821991000033,None,4,8.097949299990432,652.1821991000033,None,652.1821991000033,None,652.1821991000033,None, ,660.2978921000031,None,660.2978921000031,None,down,0.8301101000106428,660.2978921000031,None,661.1522396000219,None,4,0.5838378999906126,661.1522396000219,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
6,menta,triatlon,,,,,,,,,1,0,1,0,,,,,0,8,8,5,,,,,,,,,661.7569354000152,None,,,,,,,,,,,triatlon,662.7655690000101,None,4,6.986228399997344,662.7655690000101,None,662.7655690000101,None,662.7655690000101,None, mocsár,669.7638472000253,None,669.7638472000253,None,down,1.9238321000011638,669.7638472000253,None,671.7106206000026,None,4,0.9052587000187486,671.7106206000026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
10,málna,dominó,,,,,,,,,1,0,1,0,,,,,0,9,9,9,,,,,,,,,672.6312423000054,None,,,,,,,,,,,dominó,673.6407492000144,None,4,6.502951900009066,673.6407492000144,None,673.6407492000144,None,673.6407492000144,None, málna,680.1604792000144,None,680.1604792000144,None,down,3.4075001000019256,680.1604792000144,None,683.5896933000186,None,4,6.690326600015396,683.5896933000186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,27.0481306000147,690.3041923000128,None,690.3041923000128,None,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
1,bagoly,kirakó,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,721.3737737000047,None,722.3730403000081,None,722.3730403000081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.3664769000025,None,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
8,szalvéta,puska,,,,,,,,,2,0,2,0,0,1,1,7,,,,,,,,,,,,,728.3807429000153,None,729.3734867000021,None,729.3734867000021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
6,menta,triatlon,,,,,,,,,2,0,2,0,0,2,2,5,,,,,,,,,,,,,735.3809805000201,None,736.3726751000213,None,736.3726751000213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
3,fogó,limonádé,,,,,,,,,2,0,2,0,0,3,3,2,,,,,,,,,,,,,742.3713306999998,None,743.3751228000037,None,743.3751228000037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
9,szilva,kecske,,,,,,,,,2,0,2,0,0,4,4,8,,,,,,,,,,,,,749.3803628000023,None,750.3727304000058,None,750.3727304000058,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568568,2022_Apr_28_1204,palt,2021.1.2,118.97411005764394,
