itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,repeat_task.thisRepN,repeat_task.thisTrialN,repeat_task.thisN,repeat_task.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,feedback_text.started,feedback_text.stopped,feedback_cont.keys,feedback_cont.rt,feedback_cont.started,feedback_cont.stopped,cue_resp.rt,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.32041018037125,None,4,112.76645582495257,232.32041018037125,None,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
5,karton,hentes,,,,,,,,,0,0,0,0,0,0,0,4,,,,,,,,,,,,,349.156415164005,None,350.146550656762,None,350.146550656762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.1315974602476,None,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
1,bagoly,kirakó,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,356.1334342653863,None,357.14638644549996,None,357.14638644549996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
8,szalvéta,puska,,,,,,,,,0,0,0,0,0,2,2,7,,,,,,,,,,,,,363.1473570968956,None,364.1499350303784,None,364.1499350303784,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
3,fogó,limonádé,,,,,,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,370.14681967766955,None,371.14963428722695,None,371.14963428722695,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
10,málna,dominó,,,,,,,,,0,0,0,0,0,4,4,9,,,,,,,,,,,,,377.1403659800999,None,378.14492595847696,None,378.14492595847696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
6,menta,triatlon,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,384.13912226445973,None,385.1458994089626,None,385.1458994089626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
7,csavarhúzó,hering,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,391.13396764174104,None,392.15268401801586,None,392.15268401801586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
2,kötény,tisztás,,,,,,,,,0,0,0,0,0,7,7,1,,,,,,,,,,,,,398.14625364588574,None,399.1497969436459,None,399.1497969436459,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
9,szilva,kecske,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,405.13324641715735,None,406.15120735857636,None,406.15120735857636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
4,mocsár,ananász,,,,,,,,,0,0,0,0,0,9,9,3,,,,,,,,,,,,,412.14476579008624,None,413.156366024632,None,413.156366024632,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
10,málna,dominó,,,,,,,,,0,0,0,0,,,,,0,0,0,9,,,,,,,,,449.9865648262203,None,,,,,,,,,,,málna,450.9792073434219,None,None,450.9792073434219,None,450.9792073434219,None,450.9792073434219,None, ,465.9707125099376,None,465.9707125099376,None,down,9.4605618766509,465.9707125099376,None,475.47266532015055,None,4,5.659591163042933,475.47266532015055,None,,,,,,,,445.9624151652679,None,419.14073047973216,None,u,3.97132457094267,419.14073047973216,None,423.1461329748854,None,4,22.784570714458823,423.1461329748854,None,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
5,karton,hentes,,,,,,,,,0,0,0,0,,,,,0,1,1,4,,,,,,,,,481.17646700236946,None,,,,,,,,,,,hentes,482.19592730654404,None,None,482.19592730654404,None,482.19592730654404,None,482.19592730654404,None, ,497.19878887804225,None,497.19878887804225,None,down,1.8327241749502718,497.19878887804225,None,499.06681603286415,None,4,3.642196253873408,499.06681603286415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
1,bagoly,kirakó,,,,,,,,,0,0,0,0,,,,,0,2,2,0,,,,,,,,,502.7365668481216,None,,,,,,,,,,,kirakó,503.76843320485204,None,None,503.76843320485204,None,503.76843320485204,None,503.76843320485204,None, ,518.759174849838,None,518.759174849838,None,down,1.407731810119003,518.759174849838,None,520.1981382523663,None,4,3.2148772487416863,520.1981382523663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
4,mocsár,ananász,,,,,,,,,0,0,0,0,,,,,0,3,3,3,,,,,,,,,523.4325383175164,None,,,,,,,,,,,mocsár,524.443078330718,None,None,524.443078330718,None,524.443078330718,None,524.443078330718,None, ,539.4450298971497,None,539.4450298971497,None,down,1.3779986477456987,539.4450298971497,None,540.8549738968723,None,4,2.219588065519929,540.8549738968723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
9,szilva,kecske,,,,,,,,,0,0,0,0,,,,,0,4,4,8,,,,,,,,,543.1164306020364,None,,,,,,,,,,,szilva,544.133198833093,None,None,544.133198833093,None,544.133198833093,None,544.133198833093,None, ,559.131566981785,None,559.131566981785,None,down,3.9468604819849133,559.131566981785,None,563.1095203468576,None,4,3.1018266659229994,563.1095203468576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
6,menta,triatlon,,,,,,,,,0,0,0,0,,,,,0,5,5,5,,,,,,,,,566.2446791436523,None,,,,,,,,,,,triatlon,567.2604677039199,None,None,567.2604677039199,None,567.2604677039199,None,567.2604677039199,None, ,582.27058257116,None,582.27058257116,None,down,1.6234727245755494,582.27058257116,None,583.9314460624009,None,4,2.508738974109292,583.9314460624009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
8,szalvéta,puska,,,,,,,,,0,0,0,0,,,,,0,6,6,7,,,,,,,,,586.4697598963976,None,,,,,,,,,,,puska,587.4867987032048,None,None,587.4867987032048,None,587.4867987032048,None,587.4867987032048,None, ,602.4852330964059,None,602.4852330964059,None,down,1.7445805547758937,602.4852330964059,None,604.2664611120708,None,4,1.9626888511702418,604.2664611120708,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
3,fogó,limonádé,,,,,,,,,0,0,0,0,,,,,0,7,7,2,,,,,,,,,606.2708649653941,None,,,,,,,,,,,fogó,607.293929213658,None,None,607.293929213658,None,607.293929213658,None,607.293929213658,None, ,622.2818665122613,None,622.2818665122613,None,down,2.300246379338205,622.2818665122613,None,624.6165316794068,None,4,2.141109285876155,624.6165316794068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
2,kötény,tisztás,,,,,,,,,0,0,0,0,,,,,0,8,8,1,,,,,,,,,626.7881802567281,None,,,,,,,,,,,kötény,627.8086849208921,None,None,627.8086849208921,None,627.8086849208921,None,627.8086849208921,None, ,642.79358430719,None,642.79358430719,None,down,1.4357765181921422,642.79358430719,None,644.2639158340171,None,4,2.2374494848772883,644.2639158340171,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
7,csavarhúzó,hering,,,,,,,,,0,0,0,0,,,,,0,9,9,6,,,,,,,,,646.5426100790501,None,,,,,,,,,,,hering,647.5662179668434,None,None,647.5662179668434,None,647.5662179668434,None,647.5662179668434,None, ,662.5478206835687,None,662.5478206835687,None,down,2.40146067366004,662.5478206835687,None,664.9905600170605,None,4,3.7996679074130952,664.9905600170605,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,30.56994382617995,668.8888453133404,None,668.8888453133404,None,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
1,bagoly,kirakó,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,703.5298417038284,None,704.5301502221264,None,704.5301502221264,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.504507729318,None,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
3,fogó,limonádé,,,,,,,,,1,0,1,0,0,1,1,2,,,,,,,,,,,,,710.5105745350011,None,711.5174008184113,None,711.5174008184113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
10,málna,dominó,,,,,,,,,1,0,1,0,0,2,2,9,,,,,,,,,,,,,717.5134205562063,None,718.5085934228264,None,718.5085934228264,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
5,karton,hentes,,,,,,,,,1,0,1,0,0,3,3,4,,,,,,,,,,,,,724.5093793366104,None,725.5094959638081,None,725.5094959638081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
6,menta,triatlon,,,,,,,,,1,0,1,0,0,4,4,5,,,,,,,,,,,,,731.5090807699598,None,732.5175093594007,None,732.5175093594007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
2,kötény,tisztás,,,,,,,,,1,0,1,0,0,5,5,1,,,,,,,,,,,,,738.5089849801734,None,739.5192102547735,None,739.5192102547735,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
9,szilva,kecske,,,,,,,,,1,0,1,0,0,6,6,8,,,,,,,,,,,,,745.5091053396463,None,746.5150620490313,None,746.5150620490313,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
4,mocsár,ananász,,,,,,,,,1,0,1,0,0,7,7,3,,,,,,,,,,,,,752.5087878019549,None,753.5168251451105,None,753.5168251451105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
7,csavarhúzó,hering,,,,,,,,,1,0,1,0,0,8,8,6,,,,,,,,,,,,,759.5133418715559,None,760.5298743592575,None,760.5298743592575,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
8,szalvéta,puska,,,,,,,,,1,0,1,0,0,9,9,7,,,,,,,,,,,,,766.5087576340884,None,767.5169685189612,None,767.5169685189612,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
5,karton,hentes,,,,,,,,,1,0,1,0,,,,,0,0,0,4,,,,,,,,,794.4847255335189,None,,,,,,,,,,,hentes,795.4599992660806,None,None,795.4599992660806,None,795.4599992660806,None,795.4599992660806,None,karton,810.464446971193,None,810.464446971193,None,down,4.851047750096768,810.464446971193,None,815.3474584231153,None,4,9.332021300215274,815.3474584231153,None,,,,,,,,790.4565641982481,None,773.5125410296023,None,u,2.699891396332532,773.5125410296023,None,776.2474816241302,None,4,14.171557452529669,776.2474816241302,None,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
9,szilva,kecske,,,,,,,,,1,0,1,0,,,,,0,1,1,8,,,,,,,,,824.7245495533571,None,,,,,,,,,,,szilva,825.7377676442266,None,None,825.7377676442266,None,825.7377676442266,None,825.7377676442266,None, ,840.7291157520376,None,840.7291157520376,None,down,5.130426209885627,840.7291157520376,None,845.906884628348,None,4,1.377588118892163,845.906884628348,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
8,szalvéta,puska,,,,,,,,,1,0,1,0,,,,,0,2,2,7,,,,,,,,,847.3118935758248,None,,,,,,,,,,,puska,848.3433291884139,None,None,848.3433291884139,None,848.3433291884139,None,848.3433291884139,None, ,863.3343821512535,None,863.3343821512535,None,down,10.012414760887623,863.3343821512535,None,873.3890390703455,None,4,1.8689775909297168,873.3890390703455,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
6,menta,triatlon,,,,,,,,,1,0,1,0,,,,,0,3,3,5,,,,,,,,,875.278555536177,None,,,,,,,,,,,triatlon,876.286339408718,None,None,876.286339408718,None,876.286339408718,None,876.286339408718,None, ,891.3077245326713,None,891.3077245326713,None,down,4.327133832033724,891.3077245326713,None,895.6564092547633,None,4,0.7880704714916646,895.6564092547633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
10,málna,dominó,,,,,,,,,1,0,1,0,,,,,0,4,4,9,,,,,,,,,896.4782895632088,None,,,,,,,,,,,málna,897.4972171131521,None,None,897.4972171131521,None,897.4972171131521,None,897.4972171131521,None, 4,912.4983454449102,None,912.4983454449102,None,down,2.2240360816940665,912.4983454449102,None,914.7491570166312,None,4,1.8604541444219649,914.7491570166312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
4,mocsár,ananász,,,,,,,,,1,0,1,0,,,,,0,5,5,3,,,,,,,,,916.6460717068985,None,,,,,,,,,,,mocsár,917.67358459346,None,None,917.67358459346,None,917.67358459346,None,917.67358459346,None, ,932.6707133804448,None,932.6707133804448,None,down,22.035617718007416,932.6707133804448,None,954.7399680158123,None,4,2.444231543224305,954.7399680158123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
7,csavarhúzó,hering,,,,,,,,,1,0,1,0,,,,,0,6,6,6,,,,,,,,,957.2161051025614,None,,,,,,,,,,,hering,958.2462270236574,None,None,958.2462270236574,None,958.2462270236574,None,958.2462270236574,None, ,973.2235039495863,None,973.2235039495863,None,down,1.8502472192049026,973.2235039495863,None,975.0960490964353,None,4,0.8928031832911074,975.0960490964353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
2,kötény,tisztás,,,,,,,,,1,0,1,0,,,,,0,7,7,1,,,,,,,,,976.0101014939137,None,,,,,,,,,,,kötény,977.0314334356226,None,None,977.0314334356226,None,977.0314334356226,None,977.0314334356226,None, ,992.0324659771286,None,992.0324659771286,None,down,2.2410764433443546,992.0324659771286,None,994.3012459543534,None,4,1.466269158758223,994.3012459543534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
1,bagoly,kirakó,,,,,,,,,1,0,1,0,,,,,0,8,8,0,,,,,,,,,995.799395465292,None,,,,,,,,,,,kirakó,996.8076352737844,None,None,996.8076352737844,None,996.8076352737844,None,996.8076352737844,None, ,1011.8246756354347,None,1011.8246756354347,None,down,2.1929882946424186,1011.8246756354347,None,1014.0523927910253,None,4,1.371800597757101,1014.0523927910253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
3,fogó,limonádé,,,,,,,,,1,0,1,0,,,,,0,9,9,2,,,,,,,,,1015.467349906452,None,,,,,,,,,,,fogó,1016.4865601612255,None,4,1016.4865601612255,None,1016.4865601612255,None,1016.4865601612255,None,lavina,1025.415021804627,None,1025.415021804627,None,down,2.010137570556253,1025.415021804627,None,1027.4493587976322,None,4,3.2257068092003465,1027.4493587976322,None,8.890620850026608,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,35.87569160060957,1030.7370722335763,None,1030.7370722335763,None,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
9,szilva,kecske,,,,,,,,,2,0,2,0,0,0,0,8,,,,,,,,,,,,,1070.6762166419066,None,1071.6482702125795,None,1071.6482702125795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.646829007659,None,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
10,málna,dominó,,,,,,,,,2,0,2,0,0,1,1,9,,,,,,,,,,,,,1077.6422808477655,None,1078.6608830844052,None,1078.6608830844052,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
3,fogó,limonádé,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,1084.6421639090404,None,1085.6540735950693,None,1085.6540735950693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
5,karton,hentes,,,,,,,,,2,0,2,0,0,3,3,4,,,,,,,,,,,,,1091.6403199508786,None,1092.6611853828654,None,1092.6611853828654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
7,csavarhúzó,hering,,,,,,,,,2,0,2,0,0,4,4,6,,,,,,,,,,,,,1098.6551111130975,None,1099.646498407703,None,1099.646498407703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
6,menta,triatlon,,,,,,,,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,1105.6555194649845,None,1106.6464461586438,None,1106.6464461586438,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
1,bagoly,kirakó,,,,,,,,,2,0,2,0,0,6,6,0,,,,,,,,,,,,,1112.6432480779476,None,1113.6600726014003,None,1113.6600726014003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593598,2022_Jun_23_1046,palt,2021.1.2,54.85212930844152,
