itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,repeat_task.thisRepN,repeat_task.thisTrialN,repeat_task.thisN,repeat_task.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.rt,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,feedback_text.started,feedback_text.stopped,feedback_cont.keys,feedback_cont.rt,feedback_cont.started,feedback_cont.stopped,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,end_text.started,end_text.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.53712267894298,None,4,80.4684303435497,223.53712267894298,None,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
8,szalvéta,puska,,,,,,,,,0,0,0,0,0,0,0,7,,,,,,,,,,,,,308.0785164113622,None,309.05475986236706,None,309.05475986236706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.03128539631143,None,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
10,málna,dominó,,,,,,,,,0,0,0,0,0,1,1,9,,,,,,,,,,,,,315.0324373648036,None,316.04011891642585,None,316.04011891642585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
2,kötény,tisztás,,,,,,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,322.03404402476735,None,323.04554722527973,None,323.04554722527973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
4,mocsár,ananász,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,329.03140326798894,None,330.04638041206636,None,330.04638041206636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
7,csavarhúzó,hering,,,,,,,,,0,0,0,0,0,4,4,6,,,,,,,,,,,,,336.0313563058153,None,337.0486358318012,None,337.0486358318012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
5,karton,hentes,,,,,,,,,0,0,0,0,0,5,5,4,,,,,,,,,,,,,343.0412164586596,None,344.0518942477647,None,344.0518942477647,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
1,bagoly,kirakó,,,,,,,,,0,0,0,0,0,6,6,0,,,,,,,,,,,,,350.0439822401386,None,351.0514454653021,None,351.0514454653021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
3,fogó,limonádé,,,,,,,,,0,0,0,0,0,7,7,2,,,,,,,,,,,,,357.0332786375657,None,358.0390425226651,None,358.0390425226651,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
9,szilva,kecske,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,364.0457198340446,None,365.0463396701962,None,365.0463396701962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
6,menta,triatlon,,,,,,,,,0,0,0,0,0,9,9,5,,,,,,,,,,,,,371.03459232952446,None,372.04568064725026,None,372.04568064725026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
1,bagoly,kirakó,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,399.05281047313474,None,,,,,,,,,,,kirakó,400.0519166402519,None,None,,400.0519166402519,None,400.0519166402519,None,400.0519166402519,None, ,415.0467875197064,None,415.0467875197064,None,down,3.481275848345831,415.0467875197064,None,418.561976459343,None,4,3.24614771688357,418.561976459343,None,,,,,,,395.02843377692625,None,378.0308468770236,None,u,3.505756731843576,378.0308468770236,None,381.5882341233082,None,4,13.399025802966207,381.5882341233082,None,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
6,menta,triatlon,,,,,,,,,0,0,0,0,,,,,0,1,1,5,,,,,,,,,421.8357082833536,None,,,,,,,,,,,menta,422.8471430623904,None,None,,422.8471430623904,None,422.8471430623904,None,422.8471430623904,None, ,437.84335002605803,None,437.84335002605803,None,down,1.3564611307810992,437.84335002605803,None,439.2252151076682,None,4,0.7748072845861316,439.2252151076682,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
7,csavarhúzó,hering,,,,,,,,,0,0,0,0,,,,,0,2,2,6,,,,,,,,,440.02552648750134,None,,,,,,,,,,,hering,441.0470151763875,None,4,6.872790842317045,441.0470151763875,None,441.0470151763875,None,441.0470151763875,None, csavarhúzó,447.9731044615619,None,447.9731044615619,None,down,3.3065772294066846,447.9731044615619,None,451.3176919827238,None,4,12.825835690367967,451.3176919827238,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
3,fogó,limonádé,,,,,,,,,0,0,0,0,,,,,0,3,3,2,,,,,,,,,464.16951134009287,None,,,,,,,,,,,limonádé,465.19914591358975,None,4,13.568156471243128,465.19914591358975,None,465.19914591358975,None,465.19914591358975,None, ,478.7971363135148,None,478.7971363135148,None,down,1.1542346966452897,478.7971363135148,None,479.99069686001167,None,4,0.7925729139242321,479.99069686001167,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
5,karton,hentes,,,,,,,,,0,0,0,0,,,,,0,4,4,4,,,,,,,,,480.8277689071838,None,,,,,,,,,,,hentes,481.84571896330453,None,None,,481.84571896330453,None,481.84571896330453,None,481.84571896330453,None, ,496.8542134859599,None,496.8542134859599,None,down,2.0731157823465765,496.8542134859599,None,498.95601153955795,None,4,0.803163621108979,498.95601153955795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
9,szilva,kecske,,,,,,,,,0,0,0,0,,,,,0,5,5,8,,,,,,,,,499.7906415630132,None,,,,,,,,,,,szilva,500.80919434991665,None,None,,500.80919434991665,None,500.80919434991665,None,500.80919434991665,None, ,515.8068652215879,None,515.8068652215879,None,down,1.6482363129034638,515.8068652215879,None,517.47868796275,None,4,0.6642609271220863,517.47868796275,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
2,kötény,tisztás,,,,,,,,,0,0,0,0,,,,,0,6,6,1,,,,,,,,,518.173911150312,None,,,,,,,,,,,tisztás,519.1797344377264,None,4,12.050977400271222,519.1797344377264,None,519.1797344377264,None,519.1797344377264,None, ,531.2838855669834,None,531.2838855669834,None,down,1.0670632829423994,531.2838855669834,None,532.3747287243605,None,4,0.5680656570475549,532.3747287243605,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
8,szalvéta,puska,,,,,,,,,0,0,0,0,,,,,0,7,7,7,,,,,,,,,532.971671965206,None,,,,,,,,,,,szalvéta,533.9973256543744,None,4,13.105467309011146,533.9973256543744,None,533.9973256543744,None,533.9973256543744,None, ,547.1411018215586,None,547.1411018215586,None,down,0.8094975813291967,547.1411018215586,None,547.9908610715065,None,4,0.23213531519286335,547.9908610715065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
10,málna,dominó,,,,,,,,,0,0,0,0,,,,,0,8,8,9,,,,,,,,,548.2576515395194,None,,,,,,,,,,,dominó,549.2670616656542,None,4,4.987790814600885,549.2670616656542,None,549.2670616656542,None,549.2670616656542,None, mocsár,554.292727484135,None,554.292727484135,None,down,3.065754878334701,554.292727484135,None,557.3922666967846,None,4,4.558491008356214,557.3922666967846,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
4,mocsár,ananász,,,,,,,,,0,0,0,0,,,,,0,9,9,3,,,,,,,,,561.9857751808595,None,,,,,,,,,,,mocsár,563.0112811417785,None,4,11.610978967742994,563.0112811417785,None,563.0112811417785,None,563.0112811417785,None, ,574.6529763641302,None,574.6529763641302,None,down,1.2333886716514826,574.6529763641302,None,575.918703811476,None,4,0.4474831169936806,575.918703811476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,31.868129475740716,576.4550859839655,None,576.4550859839655,None,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
7,csavarhúzó,hering,,,,,,,,,1,0,1,0,0,0,0,6,,,,,,,,,,,,,612.3876183924731,None,613.3747134851292,None,613.3747134851292,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.3544890379999,None,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
9,szilva,kecske,,,,,,,,,1,0,1,0,0,1,1,8,,,,,,,,,,,,,619.3646801016293,None,620.3771772792097,None,620.3771772792097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
1,bagoly,kirakó,,,,,,,,,1,0,1,0,0,2,2,0,,,,,,,,,,,,,626.3618558507878,None,627.3809541433584,None,627.3809541433584,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
10,málna,dominó,,,,,,,,,1,0,1,0,0,3,3,9,,,,,,,,,,,,,633.3623077434022,None,634.3812122787349,None,634.3812122787349,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
8,szalvéta,puska,,,,,,,,,1,0,1,0,0,4,4,7,,,,,,,,,,,,,640.3631934903096,None,641.3798954768572,None,641.3798954768572,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
6,menta,triatlon,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,647.3635810043197,None,648.3812359152362,None,648.3812359152362,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
2,kötény,tisztás,,,,,,,,,1,0,1,0,0,6,6,1,,,,,,,,,,,,,654.3634802382439,None,655.3816610611975,None,655.3816610611975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
4,mocsár,ananász,,,,,,,,,1,0,1,0,0,7,7,3,,,,,,,,,,,,,661.3611921628471,None,662.3643212001771,None,662.3643212001771,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
5,karton,hentes,,,,,,,,,1,0,1,0,0,8,8,4,,,,,,,,,,,,,668.3634612669703,None,669.3705472408328,None,669.3705472408328,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
3,fogó,limonádé,,,,,,,,,1,0,1,0,0,9,9,2,,,,,,,,,,,,,675.3644966077991,None,676.4328263096977,None,676.4328263096977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
9,szilva,kecske,,,,,,,,,1,0,1,0,,,,,0,0,0,8,,,,,,,,,696.9733280751389,None,,,,,,,,,,,szilva,697.9760139281861,None,4,5.445189132587984,697.9760139281861,None,697.9760139281861,None,697.9760139281861,None,kirakó,703.459983093664,None,703.459983093664,None,down,2.520801986567676,703.459983093664,None,706.0096296968404,None,4,5.523195804329589,706.0096296968404,None,,,,,,,692.9488499909639,None,682.3598769160453,None,u,2.7093348004855216,682.3598769160453,None,685.0983664067462,None,4,7.8195231896825135,685.0983664067462,None,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
1,bagoly,kirakó,,,,,,,,,1,0,1,0,,,,,0,1,1,0,,,,,,,,,711.5693572675809,None,,,,,,,,,,,kirakó,712.5926177611109,None,4,11.627918874379247,712.5926177611109,None,712.5926177611109,None,712.5926177611109,None, beton,724.2721882981714,None,724.2721882981714,None,down,3.1803841304499656,724.2721882981714,None,727.4927348860074,None,4,2.807721422519535,727.4927348860074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
3,fogó,limonádé,,,,,,,,,1,0,1,0,,,,,0,2,2,2,,,,,,,,,730.337896525627,None,,,,,,,,,,,limonádé,731.359425023431,None,4,7.7249650582671165,731.359425023431,None,731.359425023431,None,731.359425023431,None,fogó,739.1282986134756,None,739.1282986134756,None,down,1.5881293138954788,739.1282986134756,None,740.7514282977208,None,4,2.0451730843633413,740.7514282977208,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
6,menta,triatlon,,,,,,,,,1,0,1,0,,,,,0,3,3,5,,,,,,,,,742.8250675038435,None,,,,,,,,,,,menta,743.8438899335451,None,None,,743.8438899335451,None,743.8438899335451,None,743.8438899335451,None, ,758.8478751718067,None,758.8478751718067,None,down,1.5642884820699692,758.8478751718067,None,760.4500843761489,None,4,0.6823556011077017,760.4500843761489,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
2,kötény,tisztás,,,,,,,,,1,0,1,0,,,,,0,4,4,1,,,,,,,,,761.169102366548,None,,,,,,,,,,,tisztás,762.1914049596526,None,4,7.644608109956607,762.1914049596526,None,762.1914049596526,None,762.1914049596526,None,kötény,769.8766336396802,None,769.8766336396802,None,down,1.831489478936419,769.8766336396802,None,771.7562417467125,None,4,2.080158215481788,771.7562417467125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
7,csavarhúzó,hering,,,,,,,,,1,0,1,0,,,,,0,5,5,6,,,,,,,,,773.8647886430845,None,,,,,,,,,,,hering,774.881019765744,None,4,8.282859867205843,774.881019765744,None,774.881019765744,None,774.881019765744,None,csavarhúzó,783.1963334812317,None,783.1963334812317,None,down,3.1355830098036677,783.1963334812317,None,786.3721775375307,None,4,1.959715005941689,786.3721775375307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
8,szalvéta,puska,,,,,,,,,1,0,1,0,,,,,0,6,6,7,,,,,,,,,788.3644403156359,None,,,,,,,,,,,szalvéta,789.3795969104394,None,4,3.1925914499443024,789.3795969104394,None,789.3795969104394,None,789.3795969104394,None,puska,792.6111226528883,None,792.6111226528883,None,down,1.784668059553951,792.6111226528883,None,794.4155060418416,None,4,1.180251952726394,794.4155060418416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
10,málna,dominó,,,,,,,,,1,0,1,0,,,,,0,7,7,9,,,,,,,,,795.614686166402,None,,,,,,,,,,,dominó,796.6338130712975,None,4,7.537907037651166,796.6338130712975,None,796.6338130712975,None,796.6338130712975,None,málna,804.202084925957,None,804.202084925957,None,down,1.6019818582572043,804.202084925957,None,805.8412665929645,None,4,7.83437095512636,805.8412665929645,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
5,karton,hentes,,,,,,,,,1,0,1,0,,,,,0,8,8,4,,,,,,,,,813.7069540449884,None,,,,,,,,,,,hentes,814.7245209410321,None,4,3.335052681621164,814.7245209410321,None,814.7245209410321,None,814.7245209410321,None,karton,818.0902653073426,None,818.0902653073426,None,down,2.049222079105675,818.0902653073426,None,820.1646608815063,None,4,1.782897188095376,820.1646608815063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
4,mocsár,ananász,,,,,,,,,1,0,1,0,,,,,0,9,9,3,,,,,,,,,821.9813837676775,None,,,,,,,,,,,mocsár,823.0114929373376,None,4,2.71185550885275,823.0114929373376,None,823.0114929373376,None,823.0114929373376,None,ananász,825.7692698123865,None,825.7692698123865,None,down,1.9700817884877324,825.7692698123865,None,827.7837331737392,None,4,0.5797078777104616,827.7837331737392,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,21.978750164154917,828.4167419821024,None,828.4167419821024,None,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
6,menta,triatlon,,,,,,,,,2,0,2,0,0,0,0,5,,,,,,,,,,,,,854.4699023377616,None,855.4576695156284,None,855.4576695156284,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.4319984100293,None,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
8,szalvéta,puska,,,,,,,,,2,0,2,0,0,1,1,7,,,,,,,,,,,,,861.4350565378554,None,862.4533291077241,None,862.4533291077241,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
3,fogó,limonádé,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,868.4297047364525,None,869.4472455079667,None,869.4472455079667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
10,málna,dominó,,,,,,,,,2,0,2,0,0,3,3,9,,,,,,,,,,,,,875.4285440598615,None,876.4405660193879,None,876.4405660193879,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
4,mocsár,ananász,,,,,,,,,2,0,2,0,0,4,4,3,,,,,,,,,,,,,882.4288388942368,None,883.4403529800475,None,883.4403529800475,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
1,bagoly,kirakó,,,,,,,,,2,0,2,0,0,5,5,0,,,,,,,,,,,,,889.4274020437151,None,890.4440458721947,None,890.4440458721947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988938,2022_Jun_03_1156,palt,2021.1.2,52.97666988493033,
