itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,repeat_task.thisRepN,repeat_task.thisTrialN,repeat_task.thisN,repeat_task.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.rt,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,feedback_text.started,feedback_text.stopped,feedback_cont.keys,feedback_cont.rt,feedback_cont.started,feedback_cont.stopped,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,end_text.started,end_text.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
2,kötény,tisztás,,,,,,,,,0,0,0,0,,,,,0,4,4,1,,,,,,,,,482.6104030159768,None,,,,,,,,,,,tisztás,483.62878511752933,None,4,3.0814793137833476,483.62878511752933,None,483.62878511752933,None,483.62878511752933,None, karton,486.756336778868,None,486.756336778868,None,down,3.5830486577469856,486.756336778868,None,490.37049645511433,None,4,4.59191330592148,490.37049645511433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
10,málna,dominó,,,,,,,,,0,0,0,0,,,,,0,5,5,9,,,,,,,,,494.9845833557192,None,,,,,,,,,,,málna,496.01236783736385,None,4,3.958775948965922,496.01236783736385,None,496.01236783736385,None,496.01236783736385,None, dominó,500.0159574865829,None,500.0159574865829,None,down,2.7073369168210775,500.0159574865829,None,502.7589430222288,None,4,4.047186687821522,502.7589430222288,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
9,szilva,kecske,,,,,,,,,0,0,0,0,,,,,0,6,6,8,,,,,,,,,506.84645899245515,None,,,,,,,,,,,szilva,507.8640340291895,None,4,1.5880823149345815,507.8640340291895,None,507.8640340291895,None,507.8640340291895,None, kard,509.50028208387084,None,509.50028208387084,None,down,4.214924879139289,509.50028208387084,None,513.7663723705336,None,4,6.61371711269021,513.7663723705336,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
6,menta,triatlon,,,,,,,,,0,0,0,0,,,,,0,7,7,5,,,,,,,,,520.398375172168,None,,,,,,,,,,,triatlon,521.4143466539681,None,4,4.40961249708198,521.4143466539681,None,521.4143466539681,None,521.4143466539681,None, majoranna,525.869565298548,None,525.869565298548,None,down,3.5253698190208524,525.869565298548,None,529.4392767085228,None,4,11.404576662695035,529.4392767085228,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
4,mocsár,ananász,,,,,,,,,0,0,0,0,,,,,0,8,8,3,,,,,,,,,540.8856145322789,None,,,,,,,,,,,ananász,541.8994720957708,None,4,2.6754306519869715,541.8994720957708,None,541.8994720957708,None,541.8994720957708,None, málna,544.6168299871497,None,544.6168299871497,None,down,4.089999676682055,544.6168299871497,None,548.7489534595516,None,4,5.5438150549307466,548.7489534595516,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
1,bagoly,kirakó,,,,,,,,,0,0,0,0,,,,,0,9,9,0,,,,,,,,,554.3369962766301,None,,,,,,,,,,,bagoly,555.3595253527164,None,4,3.9593432266265154,555.3595253527164,None,555.3595253527164,None,555.3595253527164,None, kalap,559.3511735559441,None,559.3511735559441,None,down,3.4996382982935756,559.3511735559441,None,562.8838567174971,None,4,2.4628330424893647,562.8838567174971,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,51.15697266487405,565.4163259060588,None,565.4163259060588,None,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
7,csavarhúzó,hering,,,,,,,,,1,0,1,0,0,0,0,6,,,,,,,,,,,,,620.624341752613,None,621.6329625709914,None,621.6329625709914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.6134891440161,None,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
6,menta,triatlon,,,,,,,,,1,0,1,0,0,1,1,5,,,,,,,,,,,,,627.621449693339,None,628.6429387601092,None,628.6429387601092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
8,szalvéta,puska,,,,,,,,,1,0,1,0,0,2,2,7,,,,,,,,,,,,,634.6110825676005,None,635.626933689462,None,635.626933689462,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
2,kötény,tisztás,,,,,,,,,1,0,1,0,0,3,3,1,,,,,,,,,,,,,641.6270814179443,None,642.6297153409105,None,642.6297153409105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
10,málna,dominó,,,,,,,,,1,0,1,0,0,4,4,9,,,,,,,,,,,,,648.6272558933124,None,649.6345272499602,None,649.6345272499602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
4,mocsár,ananász,,,,,,,,,1,0,1,0,0,5,5,3,,,,,,,,,,,,,655.6123614306562,None,656.6247395311948,None,656.6247395311948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
9,szilva,kecske,,,,,,,,,1,0,1,0,0,6,6,8,,,,,,,,,,,,,662.6136925430037,None,663.6320049786009,None,663.6320049786009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
1,bagoly,kirakó,,,,,,,,,1,0,1,0,0,7,7,0,,,,,,,,,,,,,669.613546991488,None,670.6301774983294,None,670.6301774983294,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
5,karton,hentes,,,,,,,,,1,0,1,0,0,8,8,4,,,,,,,,,,,,,676.612605571514,None,677.6247230477165,None,677.6247230477165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
3,fogó,limonádé,,,,,,,,,1,0,1,0,0,9,9,2,,,,,,,,,,,,,683.6120585091412,None,684.6250517826993,None,684.6250517826993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
1,bagoly,kirakó,,,,,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,703.3952980635222,None,,,,,,,,,,,bagoly,704.3865310715046,None,4,2.2240582380909473,704.3865310715046,None,704.3865310715046,None,704.3865310715046,None,karton,706.6413631958421,None,706.6413631958421,None,down,5.136071091517806,706.6413631958421,None,711.818941666279,None,4,5.280893313232809,711.818941666279,None,,,,,,,699.3843558847439,None,690.6119412593544,None,u,2.8617636740673333,690.6119412593544,None,693.4995023878291,None,4,5.8434733198955655,693.4995023878291,None,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
5,karton,hentes,,,,,,,,,1,0,1,0,,,,,0,1,1,4,,,,,,,,,717.1344252394047,None,,,,,,,,,,,hentes,718.1552111180499,None,4,4.571115608792752,718.1552111180499,None,718.1552111180499,None,718.1552111180499,None, karton,722.7720016073436,None,722.7720016073436,None,down,2.397870406974107,722.7720016073436,None,725.2142459498718,None,4,4.991138772806153,725.2142459498718,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
3,fogó,limonádé,,,,,,,,,1,0,1,0,,,,,0,2,2,2,,,,,,,,,730.2343273963779,None,,,,,,,,,,,fogó,731.263441435527,None,4,4.540156051050872,731.263441435527,None,731.263441435527,None,731.263441435527,None, lemez,735.8295691052917,None,735.8295691052917,None,down,7.867857245029882,735.8295691052917,None,743.7470927014947,None,4,10.611037471331656,743.7470927014947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
4,mocsár,ananász,,,,,,,,,1,0,1,0,,,,,0,3,3,3,,,,,,,,,754.4034747630358,None,,,,,,,,,,,ananász,755.4266348734964,None,4,2.878409731434658,755.4266348734964,None,755.4266348734964,None,755.4266348734964,None, mocsár,758.3475406765938,None,758.3475406765938,None,down,2.838059300556779,758.3475406765938,None,761.2252270043828,None,4,3.617893944028765,761.2252270043828,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
9,szilva,kecske,,,,,,,,,1,0,1,0,,,,,0,4,4,8,,,,,,,,,764.8690201023128,None,,,,,,,,,,,szilva,765.882644721074,None,4,3.73941143671982,765.882644721074,None,765.882644721074,None,765.882644721074,None, kapa,769.6676651046146,None,769.6676651046146,None,down,5.213355534942821,769.6676651046146,None,774.933503475273,None,4,7.162589461309835,774.933503475273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
10,málna,dominó,,,,,,,,,1,0,1,0,,,,,0,5,5,9,,,,,,,,,782.1178793266881,None,,,,,,,,,,,málna,783.1461760378443,None,4,4.944993649376556,783.1461760378443,None,783.1461760378443,None,783.1461760378443,None, dominó,788.1200821930543,None,788.1200821930543,None,down,2.888821953209117,788.1200821930543,None,791.0478677945212,None,4,2.5412112998310477,791.0478677945212,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
6,menta,triatlon,,,,,,,,,1,0,1,0,,,,,0,6,6,5,,,,,,,,,793.6145829574671,None,,,,,,,,,,,triatlon,794.6421668394469,None,4,3.544681211002171,794.6421668394469,None,794.6421668394469,None,794.6421668394469,None, mocsár,798.2225663347635,None,798.2225663347635,None,down,2.9947256229352206,798.2225663347635,None,801.2659500222653,None,4,6.146873938618228,801.2659500222653,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
8,szalvéta,puska,,,,,,,,,1,0,1,0,,,,,0,7,7,7,,,,,,,,,807.4471184527501,None,,,,,,,,,,,szalvéta,808.4627882572822,None,4,5.795951677020639,808.4627882572822,None,808.4627882572822,None,808.4627882572822,None, puska,814.3036217452027,None,814.3036217452027,None,down,3.2654981282539666,814.3036217452027,None,817.6146330297925,None,4,1.9300911005120724,817.6146330297925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
2,kötény,tisztás,,,,,,,,,1,0,1,0,,,,,0,8,8,1,,,,,,,,,819.5840398387518,None,,,,,,,,,,,tisztás,820.6056032364722,None,4,6.497990269213915,820.6056032364722,None,820.6056032364722,None,820.6056032364722,None, kapa,827.1341238729656,None,827.1341238729656,None,down,6.1624765656888485,827.1341238729656,None,833.3495560055599,None,4,5.548054087907076,833.3495560055599,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
7,csavarhúzó,hering,,,,,,,,,1,0,1,0,,,,,0,9,9,6,,,,,,,,,838.9282996968832,None,,,,,,,,,,,csavarhúzó,839.9508272178937,None,4,7.991482125129551,839.9508272178937,None,839.9508272178937,None,839.9508272178937,None, hideg,847.9866602639668,None,847.9866602639668,None,down,5.405697533860803,847.9866602639668,None,853.4219840664882,None,4,4.139588275691494,853.4219840664882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,62.243382692104205,857.6344911730848,None,857.6344911730848,None,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
4,mocsár,ananász,,,,,,,,,2,0,2,0,0,0,0,3,,,,,,,,,,,,,923.9304045960307,None,924.9317428614013,None,924.9317428614013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.9090091423132,None,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
2,kötény,tisztás,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,930.9107243490871,None,931.9283177352045,None,931.9283177352045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
10,málna,dominó,,,,,,,,,2,0,2,0,0,2,2,9,,,,,,,,,,,,,937.9100460414775,None,938.9214833443984,None,938.9214833443984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
6,menta,triatlon,,,,,,,,,2,0,2,0,0,3,3,5,,,,,,,,,,,,,944.9090884493198,None,945.9253193114419,None,945.9253193114419,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
1,bagoly,kirakó,,,,,,,,,2,0,2,0,0,4,4,0,,,,,,,,,,,,,951.909501156304,None,952.919314999599,None,952.919314999599,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854499,2022_Apr_25_1031,palt,2021.1.2,50.360172375400325,
